state,city,total
Massachusetts,Fiskdale,1
Massachusetts,Fitchburg,7
Pennsylvania,Brownsville,78
Pennsylvania,Bruin,0
Pennsylvania,Brush Valley,0
Pennsylvania,Bryn Athyn,1
Pennsylvania,Bryn Mawr,13
Pennsylvania,Buck Hill Falls,0
Pennsylvania,Buckingham,1
Pennsylvania,Buena Vista,0
Pennsylvania,Bulger,0
Pennsylvania,Bunola,0
Pennsylvania,Burgettstown,1
Pennsylvania,Burnham,0
Pennsylvania,Burnside,0
Pennsylvania,Bushkill,0
Pennsylvania,Butler,0
Pennsylvania,Cabot,13
Pennsylvania,Cadogan,0
Pennsylvania,California,3
Pennsylvania,Callensburg,0
Pennsylvania,Callery,0
Pennsylvania,Calumet,0
Pennsylvania,Calvin,0
Pennsylvania,Cambra,0
Pennsylvania,Cambridge Springs,2
Pennsylvania,Camp Hill,25
Pennsylvania,Campbelltown,2
Pennsylvania,Canadensis,0
Pennsylvania,Canonsburg,19
Pennsylvania,Carbondale,13
Pennsylvania,Cardale,0
Pennsylvania,Carlisle,0
South Carolina,Westville,0
South Carolina,White Rock,1
South Carolina,White Stone,0
South Carolina,Whitmire,0
South Carolina,Williams,0
South Carolina,Williamston,1
South Carolina,Williston,2
South Carolina,Windsor,0
South Carolina,Winnsboro,8
South Carolina,Woodruff,6
South Carolina,Yemassee,0
South Carolina,York,4
Texas,Georgetown,12
Texas,Geronimo,0
Texas,Giddings,4
Texas,Gilchrist,0
Texas,Gillett,0
Texas,Gilmer,10
Texas,Gladewater,5
Texas,Glen Flora,0
Texas,Glen Rose,2
Texas,Glenn Heights,1
Texas,Gober,0
Texas,Godley,0
Texas,Goldsboro,0
Texas,Goldsmith,0
Texas,Goldthwaite,2
Texas,Goliad,3
Texas,Gonzales,11
Texas,Goodfellow Afb,0
Texas,Goodrich,0
Texas,Gordon,0
Texas,Gordonville,0
Texas,Gorman,1
Texas,Gouldbusk,0
Texas,Graford,0
Texas,Graham,14
Texas,Granbury,26
Texas,Grand Prairie,60
Texas,Grand Saline,4
Texas,Grandview,1
Texas,Granger,1
Texas,Grapeland,0
Tennessee,Seymour,3
Tennessee,Shady Valley,0
Tennessee,Sharon,0
Tennessee,Sharps Chapel,0
Tennessee,Shawanee,0
Tennessee,Shelbyville,15
Tennessee,Sherwood,0
Tennessee,Signal Mountain,4
Tennessee,Silver Point,0
Tennessee,Slayden,0
Tennessee,Smartt,0
Tennessee,Smithville,3
Tennessee,Smyrna,0
Tennessee,Sneedville,3
Tennessee,Soddy-Daisy,1
Tennessee,Somerville,0
Tennessee,South Pittsburg,3
Tennessee,Southside,0
Tennessee,Sparta,13
Tennessee,Speedwell,0
Tennessee,Spencer,0
Tennessee,Spring City,7
Tennessee,Spring Hill,48
Tennessee,Springfield,51
Tennessee,Stanton,4
Tennessee,Stewart,0
Tennessee,Strawberry Plains,0
Tennessee,Summertown,0
Tennessee,Summitville,1
Tennessee,Sunbright,0
Tennessee,Surgoinsville,0
Massachusetts,Florence,53
Massachusetts,Forestdale,0
Massachusetts,Foxboro,5
Massachusetts,Framingham,43
Massachusetts,Franklin,2
Massachusetts,Gardner,13
Massachusetts,Georgetown,12
Massachusetts,Gilbertville,0
Massachusetts,Gill,0
Massachusetts,Glendale,0
Massachusetts,Gloucester,8
Massachusetts,Goshen,9
Massachusetts,Grafton,10
Massachusetts,Granby,2
Massachusetts,Granville,4
Massachusetts,Great Barrington,5
Massachusetts,Green Harbor,0
Massachusetts,Greenbush,0
Massachusetts,Greenfield,5
Massachusetts,Groton,4
Massachusetts,Groveland,0
Massachusetts,Hadley,0
Massachusetts,Halifax,1
Massachusetts,Hamilton,5
Massachusetts,Hampden,3
Massachusetts,Hanover,28
Massachusetts,Hanscom Afb,0
Massachusetts,Hanson,2
Massachusetts,Hardwick,0
Pennsylvania,Carmichaels,3
Pennsylvania,Carnegie,5
Pennsylvania,Carrolltown,1
Pennsylvania,Carversville,0
Pennsylvania,Cashtown,0
Pennsylvania,Cassandra,0
Pennsylvania,Cassville,0
Pennsylvania,Catasauqua,4
Pennsylvania,Cecil,0
Pennsylvania,Cedars,0
Pennsylvania,Center Valley,6
Pennsylvania,Centerport,0
Pennsylvania,Centerville,1
Pennsylvania,Centre Hall,1
Pennsylvania,Chadds Ford,5
Pennsylvania,Chalfont,8
Pennsylvania,Chalk Hill,0
Pennsylvania,Chambersburg,35
Pennsylvania,Chambersville,0
Pennsylvania,Champion,1
Pennsylvania,Chandlers Valley,0
Pennsylvania,Charleroi,5
Pennsylvania,Chatham,0
Pennsylvania,Cheltenham,2
Pennsylvania,Cherry Tree,2
Pennsylvania,Cherryville,0
Pennsylvania,Chest Springs,0
Pennsylvania,Chester,9
Pennsylvania,Chester Heights,1
Pennsylvania,Chester Springs,2
Pennsylvania,Chestnut Ridge,2
Texas,Grapevine,24
Texas,Greenville,120
Texas,Greenwood,29
Texas,Gregory,0
Texas,Groesbeck,4
Texas,Groom,0
Texas,Groves,4
Texas,Groveton,1
Texas,Gruver,0
Texas,Gun Barrel City,2
Texas,Gunter,0
Texas,Gustine,0
Texas,Guy,0
Texas,Hale Center,1
Texas,Hallettsville,7
Texas,Hallsville,0
Texas,Haltom City,0
Texas,Hamilton,5
Texas,Hamlin,2
Texas,Hamshire,0
Texas,Hankamer,0
Texas,Happy,0
Texas,Hardin,0
Texas,Hargill,0
Texas,Harker Heights,5
Texas,Harleton,0
Texas,Harlingen,61
Texas,Harper,0
Texas,Hart,0
Texas,Hartley,0
Texas,Harwood,0
Tennessee,Sweetwater,7
Tennessee,Taft,3
Tennessee,Talbott,2
Tennessee,Tallassee,5
Tennessee,Tazewell,7
Tennessee,Telford,16
Tennessee,Tellico Plains,0
Tennessee,Ten Mile,0
Tennessee,Tennessee Ridge,0
Tennessee,Thompsons Station,0
Tennessee,Thorn Hill,0
Tennessee,Tipton,9
Tennessee,Townsend,0
Tennessee,Trade,0
Tennessee,Trenton,2
Tennessee,Tullahoma,15
Tennessee,Turtletown,0
Tennessee,Unicoi,0
Tennessee,Union City,2
Tennessee,Unionville,0
Tennessee,Vanleer,0
Tennessee,Viola,0
Tennessee,Vonore,0
Tennessee,Walland,0
Tennessee,Walling,0
Tennessee,Wartburg,4
Tennessee,Wartrace,0
Tennessee,Washburn,0
Tennessee,Watauga,2
Massachusetts,Harvard,6
Massachusetts,Harwich,7
Massachusetts,Harwich Port,0
Massachusetts,Hatfield,4
Massachusetts,Hathorne,0
Massachusetts,Haverhill,1
Massachusetts,Haydenville,0
Massachusetts,Heath,8
Massachusetts,Hingham,20
Massachusetts,Hinsdale,1
Massachusetts,Holbrook,7
Massachusetts,Holden,2
Massachusetts,Holland,40
Massachusetts,Holliston,3
Massachusetts,Holyoke,34
Massachusetts,Hopedale,2
Massachusetts,Hopkinton,0
Massachusetts,Housatonic,0
Massachusetts,Hubbardston,1
Massachusetts,Hudson,20
Massachusetts,Hull,1
Massachusetts,Humarock,0
Massachusetts,Huntington,11
Massachusetts,Hyannis,16
Massachusetts,Hyannis Port,0
Massachusetts,Hyde Park,2
Massachusetts,Indian Orchard,0
Massachusetts,Ipswich,4
Massachusetts,Jamaica Plain,18
Massachusetts,Jefferson,5
Pennsylvania,Cheswick,12
Pennsylvania,Cheyney,0
Pennsylvania,Chicora,2
Pennsylvania,Chinchilla,0
Pennsylvania,Christiana,1
Pennsylvania,Clairton,6
Pennsylvania,Clarence,4
Pennsylvania,Clarendon,3
Pennsylvania,Claridge,0
Pennsylvania,Clarion,10
Pennsylvania,Clarks Summit,23
Pennsylvania,Clarksburg,0
Pennsylvania,Clarksville,0
Pennsylvania,Claysburg,2
Pennsylvania,Claysville,5
Pennsylvania,Clearfield,9
Pennsylvania,Clifton Heights,2
Pennsylvania,Clinton,15
Pennsylvania,Clintonville,9
Pennsylvania,Clune,0
Pennsylvania,Clymer,1
Pennsylvania,Coal Center,0
Pennsylvania,Coal Run,0
Pennsylvania,Coal Township,5
Pennsylvania,Coaldale,1
Pennsylvania,Coalport,1
Pennsylvania,Coatesville,15
Pennsylvania,Coburn,0
Texas,Haskell,3
Texas,Haslet,0
Texas,Hawkins,1
Texas,Hawley,0
Texas,Hearne,4
Texas,Heidenheimer,0
Texas,Helotes,1
Texas,Hemphill,4
Texas,Hempstead,17
Texas,Henderson,17
Texas,Henrietta,4
Texas,Hereford,12
Texas,Hermleigh,0
Texas,Hewitt,8
Texas,Hico,5
Texas,Hidalgo,3
Texas,High Island,0
Texas,Highland Village,6
Texas,Highlands,3
Texas,Hillister,0
Texas,Hillsboro,6
Texas,Hitchcock,2
Texas,Hobson,0
Texas,Hockley,0
Texas,Holland,40
Texas,Holliday,0
Texas,Hollywood Park,0
Texas,Hondo,4
Texas,Honey Grove,1
Texas,Hooks,0
Tennessee,Watertown,21
Tennessee,Waynesboro,4
Tennessee,Westmoreland,1
Tennessee,White Bluff,1
Tennessee,White House,2
Tennessee,White Pine,1
Tennessee,Whites Creek,2
Tennessee,Whitesburg,0
Tennessee,Whiteville,0
Tennessee,Whitleyville,0
Tennessee,Whitwell,1
Tennessee,Wilder,0
Tennessee,Williamsport,42
Tennessee,Williston,2
Tennessee,Winchester,5
Tennessee,Winfield,6
Tennessee,Woodbury,13
Tennessee,Woodlawn,0
Tennessee,Yorkville,1
Massachusetts,Kingston,22
Massachusetts,Lakeville,0
Massachusetts,Lancaster,12
Massachusetts,Lanesboro,0
Massachusetts,Lawrence,0
Massachusetts,Lee,0
Massachusetts,Leeds,1
Massachusetts,Leicester,2
Massachusetts,Lenox,7
Massachusetts,Lenox Dale,0
Massachusetts,Leominster,28
Massachusetts,Leverett,0
Massachusetts,Lexington,28
Massachusetts,Lincoln,4
Massachusetts,Linwood,5
Massachusetts,Littleton,8
Massachusetts,Longmeadow,13
Massachusetts,Lowell,0
Massachusetts,Ludlow,0
Massachusetts,Lunenburg,1
Massachusetts,Lynn,46
Massachusetts,Lynnfield,3
Massachusetts,Malden,22
Massachusetts,Manchaug,0
Massachusetts,Manchester,0
Massachusetts,Manomet,0
Massachusetts,Mansfield,35
Massachusetts,Marblehead,3
Pennsylvania,Cochranton,0
Pennsylvania,Cochranville,0
Pennsylvania,Cocolamus,0
Pennsylvania,Codorus,0
Pennsylvania,Cokeburg,0
Pennsylvania,Collegeville,12
Pennsylvania,Collingdale,7
Pennsylvania,Colmar,0
Pennsylvania,Columbia,125
Pennsylvania,Columbus,5
Pennsylvania,Colver,1
Pennsylvania,Commodore,1
Pennsylvania,Concord,0
Pennsylvania,Concordville,0
Pennsylvania,Conestoga,0
Pennsylvania,Confluence,2
Pennsylvania,Conneaut Lake,0
Pennsylvania,Conneautville,3
Pennsylvania,Connellsville,8
Pennsylvania,Connoquenessing,0
Pennsylvania,Conshohocken,3
Pennsylvania,Conway,22
Pennsylvania,Conyngham,0
Pennsylvania,Cooksburg,0
Pennsylvania,Coopersburg,2
Pennsylvania,Cooperstown,0
Pennsylvania,Coplay,0
Pennsylvania,Coral,0
Pennsylvania,Coraopolis,17
Texas,Horizon City,1
Texas,Horseshoe Bay,3
Texas,Houston,1237
Texas,Howe,1
Texas,Hubbard,1
Texas,Huffman,1
Texas,Hufsmith,0
Texas,Hughes Springs,4
Texas,Hull,1
Texas,Humble,30
Texas,Hungerford,0
Texas,Hunt,0
Texas,Huntington,11
Texas,Huntsville,17
Texas,Hurst,19
Texas,Hutchins,0
Texas,Hutto,1
Texas,Hye,0
Texas,Idalou,0
Texas,Inez,0
Texas,Ingleside,0
Texas,Ingram,0
Texas,Iola,0
Texas,Iowa Park,2
Texas,Ira,0
Texas,Iredell,0
Texas,Irene,0
Texas,Irving,67
Texas,Italy,1
Texas,Itasca,1
Massachusetts,Marina Bay,0
Massachusetts,Marion,3
Massachusetts,Marlboro,0
Massachusetts,Marlborough,0
Massachusetts,Marshfield,7
Massachusetts,Marshfield Hills,0
Massachusetts,Marstons Mills,0
Massachusetts,Mashpee,6
Massachusetts,Mattapan,6
Massachusetts,Mattapoisett,0
Massachusetts,Maynard,7
Massachusetts,Medfield,2
Massachusetts,Medford,11
Massachusetts,Medway,0
Massachusetts,Melrose,0
Massachusetts,Mendon,0
Massachusetts,Menemsha,0
Massachusetts,Merrimac,2
Massachusetts,Methuen,17
Massachusetts,Middleboro,9
Massachusetts,Middleborough,4
Massachusetts,Middlefield,4
Massachusetts,Middleton,20
Massachusetts,Milford,0
Massachusetts,Mill River,0
Massachusetts,Millbury,0
Pennsylvania,Cornwall,2
Pennsylvania,Corry,8
Pennsylvania,Coudersport,13
Pennsylvania,Coulters,0
Pennsylvania,Coupon,0
Pennsylvania,Cowansville,0
Pennsylvania,Crabtree,0
Pennsylvania,Craley,0
Pennsylvania,Cranberry,0
Pennsylvania,Cranberry Township,5
Pennsylvania,Cranberry Twp,1
Pennsylvania,Cranesville,0
Pennsylvania,Creamery,0
Pennsylvania,Creekside,0
Pennsylvania,Creighton,1
Pennsylvania,Crescent,0
Pennsylvania,Cresco,10
Pennsylvania,Cresson,0
Pennsylvania,Cressona,0
Pennsylvania,Crosby,1
Pennsylvania,Crown,0
Pennsylvania,Croydon,1
Pennsylvania,Crucible,0
Pennsylvania,Crum Lynne,0
Pennsylvania,Cuddy,0
Pennsylvania,Cumbola,0
Pennsylvania,Curllsville,0
Pennsylvania,Curryville,0
Pennsylvania,Curtisville,0
Pennsylvania,Curwensville,7
Texas,Ivanhoe,0
Texas,Jacksboro,3
Texas,Jacksonville,17
Texas,Jarrell,1
Texas,Jasper,14
Texas,Jefferson,5
Texas,Jermyn,0
Texas,Jewett,0
Texas,Johnson City,14
Texas,Jonesboro,0
Texas,Jonesville,1
Texas,Josephine,0
Texas,Joshua,2
Texas,Jourdanton,4
Texas,Junction,3
Texas,Justiceburg,0
Texas,Justin,2
Texas,Karnack,0
Texas,Karnes City,2
Texas,Katy,92
Texas,Kaufman,7
Texas,Keene,5
Texas,Keller,24
Texas,Kemah,3
Texas,Kemp,2
Texas,Kempner,0
Texas,Kendalia,0
Texas,Kendleton,0
Texas,Kenedy,5
Massachusetts,Millers Falls,0
Massachusetts,Millis,3
Massachusetts,Millville,8
Massachusetts,Milton,0
Massachusetts,Milton Village,0
Massachusetts,Minot,0
Massachusetts,Monponsett,0
Massachusetts,Monroe Bridge,0
Massachusetts,Monson,0
Massachusetts,Montague,0
Massachusetts,Monterey,37
Massachusetts,Montgomery,3
Massachusetts,Monument Beach,0
Massachusetts,N Falmouth,1
Massachusetts,Nahant,1
Massachusetts,Nantucket,5
Massachusetts,Natick,12
Massachusetts,Needham,37
Massachusetts,Needham Heights,4
Massachusetts,New Bedford,0
Massachusetts,New Braintree,0
Massachusetts,New Salem,0
Massachusetts,New Town,0
Massachusetts,Newbury,1
Massachusetts,Newburyport,16
Massachusetts,Newton,4
Massachusetts,Newton Center,1
Massachusetts,Newton Centre,1
Massachusetts,Newton Highlands,0
Pennsylvania,Custer City,0
Pennsylvania,Cyclone,0
Pennsylvania,Daisytown,0
Pennsylvania,Dallas,648
Pennsylvania,Dallastown,6
Pennsylvania,Dalmatia,0
Pennsylvania,Dalton,0
Pennsylvania,Damascus,0
Pennsylvania,Danboro,0
Pennsylvania,Danielsville,1
Pennsylvania,Danville,1
Pennsylvania,Darby,8
Pennsylvania,Darlington,8
Pennsylvania,Darragh,0
Pennsylvania,Dauphin,0
Pennsylvania,Dawson,0
Pennsylvania,Dayton,2
Pennsylvania,Delano,6
Pennsylvania,Delaware Water Gap,0
Pennsylvania,Delmont,3
Pennsylvania,Delta,1
Pennsylvania,Denbo,0
Pennsylvania,Denver,3
Pennsylvania,Derrick City,0
Pennsylvania,Derry,16
Pennsylvania,Devault,0
Pennsylvania,Devon,3
Texas,Kennard,0
Texas,Kennedale,1
Texas,Kerens,1
Texas,Kermit,0
Texas,Kerrick,0
Texas,Kerrville,30
Texas,Kilgore,8
Texas,Killeen,7
Texas,Kingsbury,0
Texas,Kingsland,2
Texas,Kingsville,12
Texas,Kingwood,30
Texas,Kirby,0
Texas,Kirbyville,2
Texas,Kirvin,0
Texas,Knickerbocker,0
Texas,Knott,0
Texas,Kopperl,0
Texas,Kosse,0
Texas,Kountze,1
Texas,Kress,0
Texas,Krum,1
Texas,Kurten,0
Texas,Kyle,14
Texas,La Blanca,0
Texas,La Coste,0
Texas,La Feria,7
Texas,La Grange,4
Texas,La Joya,5
Texas,La Marque,2
Massachusetts,Newton Lower Falls,2
Massachusetts,Newton Upper Falls,1
Massachusetts,Newtonville,0
Massachusetts,Nonantum,0
Massachusetts,Norfolk,29
Massachusetts,North Adams,12
Massachusetts,North Amherst,0
Massachusetts,North Andover,30
Massachusetts,North Attleboro,4
Massachusetts,North Billerica,5
Massachusetts,North Brookfield,1
Massachusetts,North Carver,0
Massachusetts,North Chatham,0
Massachusetts,North Chelmsford,5
Massachusetts,North Dartmouth,5
Massachusetts,North Dighton,2
Massachusetts,North Eastham,0
Massachusetts,North Easton,1
Massachusetts,North Egremont,0
Massachusetts,North Grafton,0
Massachusetts,North Hatfield,0
Massachusetts,North Marshfield,0
Massachusetts,North Oxford,0
Massachusetts,North Pembroke,0
Massachusetts,North Quincy,4
Massachusetts,North Reading,4
Massachusetts,North Scituate,0
Massachusetts,North Truro,0
Massachusetts,North Uxbridge,0
Massachusetts,North Waltham,0
Pennsylvania,Dewart,0
Pennsylvania,Dickerson Run,0
Pennsylvania,Dickson City,3
Pennsylvania,Dilliner,2
Pennsylvania,Dillsburg,4
Pennsylvania,Dilltown,0
Pennsylvania,Dixonville,0
Pennsylvania,Donegal,0
Pennsylvania,Donora,7
Pennsylvania,Dornsife,0
Pennsylvania,Douglassville,8
Pennsylvania,Dover,3
Pennsylvania,Downingtown,14
Pennsylvania,Doylesburg,0
Pennsylvania,Doylestown,22
Pennsylvania,Dravosburg,1
Pennsylvania,Dresher,9
Pennsylvania,Drexel Hill,8
Pennsylvania,Drifton,0
Pennsylvania,Drumore,0
Pennsylvania,Drums,5
Pennsylvania,Dry Run,1
Pennsylvania,Du Bois,0
Pennsylvania,Dublin,4
Pennsylvania,DuBois,0
Pennsylvania,Dudley,3
Pennsylvania,Duke Center,0
Texas,La Porte,8
Texas,La Vernia,2
Texas,La Villa,1
Texas,La Ward,0
Texas,Lackland A F B,0
Texas,Ladonia,0
Texas,Laguna Park,0
Texas,Laguna Vista,1
Texas,Lake Dallas,1
Texas,Lake Jackson,21
Texas,Lake Worth,2
Texas,Lakeway,12
Texas,Lamesa,3
Texas,Lampasas,6
Texas,Lancaster,12
Texas,Lane City,0
Texas,Laneville,0
Texas,Laredo,90
Texas,Larue,0
Texas,Lasara,0
Texas,Lavon,0
Texas,Lawn,0
Texas,League City,28
Texas,Leander,7
Texas,Ledbetter,0
Texas,Leesville,1
Texas,Lefors,0
Texas,Leming,0
Texas,Lenorah,0
Massachusetts,North Weymouth,0
Massachusetts,Northampton,5
Massachusetts,Northborough,8
Massachusetts,Northbridge,4
Massachusetts,Northfield,4
Massachusetts,Norton,0
Massachusetts,Norwell,10
Massachusetts,Norwood,3
Massachusetts,Nutting Lake,0
Massachusetts,Oak Bluffs,2
Massachusetts,Oakham,0
Massachusetts,Ocean Bluff,0
Massachusetts,Onset,0
Massachusetts,Orange,12
Massachusetts,Orleans,1
Massachusetts,Osterville,1
Massachusetts,Otis,0
Massachusetts,Oxford,0
Massachusetts,Palmer,0
Massachusetts,Paxton,0
Massachusetts,Peabody,26
Massachusetts,Pembroke,0
Massachusetts,Pepperell,0
Massachusetts,Petersham,0
Massachusetts,Pinehurst,0
Massachusetts,Pittsfield,1
Massachusetts,Plainfield,0
Massachusetts,Plainville,0
Massachusetts,Plymouth,0
Massachusetts,Plympton,1
Pennsylvania,Dunbar,0
Pennsylvania,Duncannon,6
Pennsylvania,Duncansville,11
Pennsylvania,Dunlevy,2
Pennsylvania,Dunlo,0
Pennsylvania,Dunmore,6
Pennsylvania,Dupont,1
Pennsylvania,Duquesne,6
Pennsylvania,Durham,0
Pennsylvania,Duryea,0
Pennsylvania,Dushore,1
Pennsylvania,Dysart,0
Pennsylvania,Eagleville,2
Pennsylvania,Earlington,0
Pennsylvania,Earlville,0
Pennsylvania,East Berlin,0
Pennsylvania,East Brady,2
Pennsylvania,East Butler,0
Pennsylvania,East Earl,0
Pennsylvania,East Freedom,0
Pennsylvania,East Greenville,0
Pennsylvania,East Hickory,0
Pennsylvania,East Lansdowne,1
Pennsylvania,East Mc Keesport,0
Pennsylvania,East Mckeesport,1
Pennsylvania,East Millsboro,0
Pennsylvania,East Norriton,3
Texas,Leona,0
Texas,Leonard,2
Texas,Leroy,0
Texas,Levelland,11
Texas,Lewisville,59
Texas,Lexington,28
Texas,Liberty,3
Texas,Liberty Hill,0
Texas,Lillian,0
Texas,Lincoln,4
Texas,Lindale,5
Texas,Linden,1
Texas,Lindsay,0
Texas,Lingleville,0
Texas,Linn,0
Texas,Lipan,0
Texas,Lissie,0
Texas,Little Elm,4
Texas,Little River Academy,0
Texas,Littlefield,6
Texas,Liverpool,15
Texas,Livingston,16
Texas,Llano,6
Texas,Lockhart,8
Texas,Lockney,3
Massachusetts,Pocasset,0
Massachusetts,Prides Crossing,0
Massachusetts,Princeton,0
Massachusetts,Provincetown,2
Massachusetts,Quincy,0
Massachusetts,Randolph,0
Massachusetts,Raynham,10
Massachusetts,Raynham Center,0
Massachusetts,Reading,62
Massachusetts,Readville,0
Massachusetts,Rehoboth,1
Massachusetts,Revere,0
Massachusetts,Richmond,2
Massachusetts,Rochdale,0
Massachusetts,Rochester,16
Massachusetts,Rockland,14
Massachusetts,Rockport,10
Massachusetts,Roslindale,9
Massachusetts,Rowe,0
Massachusetts,Rowley,0
Massachusetts,Roxbury,36
Massachusetts,Roxbury Crossing,1
Massachusetts,Royalston,0
Massachusetts,Russell,0
Massachusetts,Rutland,1
Massachusetts,S Natick,0
Massachusetts,Sagamore,0
Massachusetts,Sagamore Beach,0
Massachusetts,Salem,0
Pennsylvania,East Petersburg,0
Pennsylvania,East Pittsburgh,6
Pennsylvania,East Prospect,0
Pennsylvania,East Smethport,0
Pennsylvania,East Springfield,0
Pennsylvania,East Stroudsburg,22
Pennsylvania,East Texas,0
Pennsylvania,East Vandergrift,0
Pennsylvania,East Waterford,0
Pennsylvania,Easton,0
Pennsylvania,Eau Claire,0
Pennsylvania,Ebensburg,16
Pennsylvania,Ebervale,0
Pennsylvania,Edgemont,0
Pennsylvania,Edinboro,5
Pennsylvania,Edinburg,68
Pennsylvania,Edwardsville,11
Pennsylvania,Effort,2
Pennsylvania,Eighty Four,0
Pennsylvania,Elco,0
Pennsylvania,Eldred,0
Pennsylvania,Elgin,3
Pennsylvania,Elizabeth,3
Pennsylvania,Elizabethtown,15
Pennsylvania,Elizabethville,3
Pennsylvania,Elkins Park,9
Pennsylvania,Elliottsburg,0
Texas,Lohn,0
Texas,Lolita,0
Texas,Lometa,0
Texas,London,0
Texas,Lone Oak,0
Texas,Lone Star,0
Texas,Long Branch,0
Texas,Longview,70
Texas,Loop,0
Texas,Loraine,1
Texas,Lorena,0
Texas,Lorenzo,0
Texas,Los Ebanos,0
Texas,Los Fresnos,1
Texas,Los Indios,0
Texas,Lott,0
Texas,Louise,0
Texas,Lovelady,0
Texas,Loving,0
Texas,Lozano,0
Texas,Lubbock,102
Texas,Lueders,0
Texas,Lufkin,38
Texas,Luling,4
Texas,Lumberton,2
Texas,Lyford,0
Texas,Lyons,0
Texas,Lytle,2
Texas,Mabank,5
Texas,Macdona,0
Texas,Madisonville,4
Massachusetts,Salisbury,44
Massachusetts,Sandisfield,1
Massachusetts,Sandwich,10
Massachusetts,Saugus,6
Massachusetts,Savoy,1
Massachusetts,Scituate,6
Massachusetts,Seekonk,1
Massachusetts,Sharon,0
Massachusetts,Sheffield,0
Massachusetts,Shelburne,1
Massachusetts,Shelburne Falls,3
Massachusetts,Sheldonville,0
Massachusetts,Sherborn,0
Massachusetts,Shirley,2
Massachusetts,Shrewsbury,6
Massachusetts,Shutesbury,0
Massachusetts,Silver Beach,0
Massachusetts,Somerset,0
